,Unnamed: 0,car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_pred,timestamp,y_true
44572,44572,20.0,175543.0,40841.0,3.0,5.0,diesel,automatic,469.0,2017-03-06 00:00:19.200,
44573,44573,19.0,144389.0,31866.0,3.0,5.0,diesel,automatic,604.0,2017-03-06 00:00:52.800,
44574,44574,11.0,147299.0,35164.0,3.0,4.0,diesel,automatic,1734.0,2017-03-06 00:01:26.400,
44575,44575,13.0,164643.0,40345.0,3.0,5.0,diesel,automatic,1082.0,2017-03-06 00:02:00.000,
44576,44576,9.0,57761.0,38871.0,1.0,5.0,electric,manual,10584.0,2017-03-06 00:02:33.600,
44577,44577,13.0,31067.0,24126.0,1.0,3.0,electric,manual,6038.0,2017-03-06 00:03:07.200,
44578,44578,8.0,41047.0,24042.0,1.0,3.0,gas,manual,7225.0,2017-03-06 00:03:40.800,
44579,44579,5.0,33011.0,27542.0,1.0,3.0,electric,manual,12061.0,2017-03-06 00:04:14.400,
44580,44580,8.0,90663.0,29054.0,2.0,4.0,gas,manual,5110.0,2017-03-06 00:04:48.000,
44581,44581,9.0,26890.0,18777.0,1.0,2.0,electric,manual,6826.0,2017-03-06 00:05:21.600,
44582,44582,18.0,149685.0,34896.0,3.0,5.0,gas,automatic,943.0,2017-03-06 00:05:55.200,
44583,44583,18.0,113024.0,34640.0,3.0,4.0,diesel,automatic,910.0,2017-03-06 00:06:28.800,
44584,44584,7.0,128807.0,41331.0,3.0,5.0,diesel,automatic,3391.0,2017-03-06 00:07:02.400,
44585,44585,4.0,36417.0,23387.0,1.0,3.0,gas,manual,10358.0,2017-03-06 00:07:36.000,
44586,44586,7.0,53936.0,23483.0,1.0,3.0,gas,manual,7435.0,2017-03-06 00:08:09.600,
44587,44587,4.0,21778.0,20789.0,1.0,2.0,electric,manual,12183.0,2017-03-06 00:08:43.200,
44588,44588,2.0,14951.0,23052.0,1.0,3.0,electric,manual,14897.0,2017-03-06 00:09:16.800,
44589,44589,16.0,153285.0,42501.0,5.0,5.0,diesel,automatic,562.0,2017-03-06 00:09:50.400,
