,Unnamed: 0,car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_pred,timestamp,y_true
24000,24000,12.0,160426.0,22304.0,3.0,2.0,diesel,manual,1292.0,2017-02-26 00:00:00.000,
24001,24001,17.0,127212.0,38102.0,2.0,3.0,electric,manual,3706.0,2017-02-26 00:00:33.600,
24002,24002,18.0,53752.0,32584.0,1.0,5.0,gas,manual,3530.0,2017-02-26 00:01:07.200,
24003,24003,7.0,103565.0,28284.0,1.0,3.0,gas,manual,6827.0,2017-02-26 00:01:40.800,
24004,24004,9.0,26484.0,35379.0,2.0,4.0,gas,automatic,7609.0,2017-02-26 00:02:14.400,
24005,24005,8.0,47212.0,33199.0,3.0,5.0,gas,automatic,4716.0,2017-02-26 00:02:48.000,
24006,24006,10.0,124560.0,28278.0,3.0,4.0,diesel,manual,2147.0,2017-02-26 00:03:21.600,
24007,24007,12.0,29800.0,31672.0,3.0,5.0,gas,automatic,3872.0,2017-02-26 00:03:55.200,
24008,24008,16.0,85443.0,43006.0,5.0,4.0,diesel,automatic,1129.0,2017-02-26 00:04:28.800,
24009,24009,17.0,77891.0,36058.0,2.0,4.0,gas,automatic,2971.0,2017-02-26 00:05:02.400,
24010,24010,19.0,93857.0,44183.0,1.0,3.0,gas,manual,4346.0,2017-02-26 00:05:36.000,
24011,24011,3.0,30930.0,37788.0,1.0,3.0,diesel,manual,17657.0,2017-02-26 00:06:09.600,
24012,24012,14.0,33512.0,37748.0,1.0,4.0,diesel,manual,6434.0,2017-02-26 00:06:43.200,
24013,24013,7.0,67069.0,45088.0,4.0,4.0,diesel,manual,5050.0,2017-02-26 00:07:16.800,
24014,24014,17.0,122152.0,18413.0,1.0,4.0,electric,manual,2000.0,2017-02-26 00:07:50.400,
24015,24015,15.0,81069.0,42134.0,1.0,5.0,gas,manual,5091.0,2017-02-26 00:08:24.000,
24016,24016,11.0,185092.0,32865.0,5.0,5.0,gas,manual,1014.0,2017-02-26 00:08:57.600,
24017,24017,13.0,62171.0,31720.0,1.0,3.0,electric,automatic,6917.0,2017-02-26 00:09:31.200,
24018,24018,11.0,135324.0,41930.0,4.0,5.0,gas,manual,2350.0,2017-02-26 00:10:04.800,
24019,24019,9.0,42548.0,26794.0,1.0,2.0,gas,manual,8345.0,2017-02-26 00:10:38.400,
24020,24020,13.0,119665.0,37148.0,1.0,4.0,electric,manual,5666.0,2017-02-26 00:11:12.000,
24021,24021,12.0,169727.0,40954.0,3.0,4.0,diesel,manual,1943.0,2017-02-26 00:11:45.600,
24022,24022,9.0,154566.0,22418.0,2.0,4.0,gas,manual,2328.0,2017-02-26 00:12:19.200,
24023,24023,10.0,60117.0,23284.0,1.0,4.0,electric,manual,6353.0,2017-02-26 00:12:52.800,
24024,24024,5.0,187941.0,20906.0,1.0,4.0,diesel,manual,3081.0,2017-02-26 00:13:26.400,
24025,24025,17.0,174389.0,46572.0,4.0,4.0,diesel,manual,998.0,2017-02-26 00:14:00.000,
24026,24026,6.0,155081.0,32728.0,1.0,5.0,gas,automatic,4728.0,2017-02-26 00:14:33.600,
24027,24027,6.0,67659.0,36620.0,4.0,5.0,electric,manual,6296.0,2017-02-26 00:15:07.200,
24028,24028,3.0,97340.0,28894.0,4.0,5.0,gas,automatic,3644.0,2017-02-26 00:15:40.800,
24029,24029,12.0,155029.0,35309.0,1.0,2.0,electric,manual,5490.0,2017-02-26 00:16:14.400,
24030,24030,9.0,67059.0,29698.0,2.0,3.0,gas,manual,5802.0,2017-02-26 00:16:48.000,
24031,24031,13.0,94858.0,16813.0,2.0,3.0,diesel,manual,1889.0,2017-02-26 00:17:21.600,
24032,24032,10.0,90700.0,28809.0,3.0,5.0,diesel,manual,2310.0,2017-02-26 00:17:55.200,
24033,24033,5.0,63269.0,34496.0,1.0,4.0,gas,manual,11793.0,2017-02-26 00:18:28.800,
