,Unnamed: 0,car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_pred,timestamp,y_true
52286,52286,18.0,164006.0,38998.0,4.0,5.0,diesel,automatic,473.0,2017-03-09 00:00:09.600,
52287,52287,11.0,108760.0,24598.0,2.0,3.0,diesel,manual,2475.0,2017-03-09 00:00:43.200,
52288,52288,8.0,76769.0,24361.0,2.0,3.0,diesel,manual,4718.0,2017-03-09 00:01:16.800,
52289,52289,10.0,120363.0,36500.0,3.0,4.0,diesel,automatic,2398.0,2017-03-09 00:01:50.400,
52290,52290,16.0,153680.0,36969.0,4.0,5.0,diesel,automatic,614.0,2017-03-09 00:02:24.000,
52291,52291,15.0,114688.0,34015.0,2.0,5.0,gas,automatic,2036.0,2017-03-09 00:02:57.600,
52292,52292,5.0,55201.0,20957.0,1.0,3.0,electric,manual,8993.0,2017-03-09 00:03:31.200,
52293,52293,10.0,95543.0,35045.0,2.0,5.0,gas,manual,4677.0,2017-03-09 00:04:04.800,
52294,52294,9.0,111689.0,31951.0,1.0,5.0,gas,manual,5457.0,2017-03-09 00:04:38.400,
52295,52295,14.0,146524.0,37078.0,2.0,5.0,diesel,automatic,1492.0,2017-03-09 00:05:12.000,
52296,52296,3.0,16369.0,24008.0,1.0,2.0,electric,manual,14495.0,2017-03-09 00:05:45.600,
52297,52297,7.0,146477.0,34076.0,3.0,5.0,diesel,automatic,2104.0,2017-03-09 00:06:19.200,
52298,52298,5.0,36503.0,23283.0,1.0,3.0,electric,manual,10097.0,2017-03-09 00:06:52.800,
52299,52299,18.0,165648.0,44707.0,5.0,5.0,diesel,automatic,407.0,2017-03-09 00:07:26.400,
52300,52300,10.0,97342.0,35564.0,2.0,5.0,gas,automatic,3920.0,2017-03-09 00:08:00.000,
52301,52301,18.0,147581.0,44873.0,5.0,5.0,diesel,automatic,490.0,2017-03-09 00:08:33.600,
52302,52302,20.0,182107.0,35272.0,5.0,5.0,diesel,automatic,198.0,2017-03-09 00:09:07.200,
52303,52303,12.0,99166.0,36515.0,2.0,5.0,gas,automatic,3257.0,2017-03-09 00:09:40.800,
52304,52304,10.0,114329.0,32421.0,2.0,4.0,gas,manual,4401.0,2017-03-09 00:10:14.400,
52305,52305,10.0,90622.0,32176.0,1.0,5.0,gas,manual,5404.0,2017-03-09 00:10:48.000,
52306,52306,10.0,119331.0,40366.0,3.0,5.0,gas,automatic,3066.0,2017-03-09 00:11:21.600,
52307,52307,19.0,152729.0,38514.0,3.0,5.0,gas,automatic,901.0,2017-03-09 00:11:55.200,
52308,52308,9.0,62979.0,26318.0,1.0,4.0,gas,manual,6567.0,2017-03-09 00:12:28.800,
52309,52309,13.0,94866.0,33214.0,2.0,4.0,gas,manual,3919.0,2017-03-09 00:13:02.400,
52310,52310,16.0,115233.0,31199.0,3.0,4.0,diesel,manual,1417.0,2017-03-09 00:13:36.000,
52311,52311,18.0,132339.0,37482.0,4.0,5.0,diesel,automatic,633.0,2017-03-09 00:14:09.600,
52312,52312,13.0,92687.0,25614.0,2.0,3.0,gas,manual,3426.0,2017-03-09 00:14:43.200,
52313,52313,20.0,181563.0,46649.0,5.0,5.0,diesel,automatic,251.0,2017-03-09 00:15:16.800,
52314,52314,2.0,49830.0,37934.0,2.0,4.0,electric,manual,14613.0,2017-03-09 00:15:50.400,
52315,52315,4.0,83394.0,36107.0,1.0,5.0,gas,manual,11505.0,2017-03-09 00:16:24.000,
52316,52316,6.0,32418.0,20485.0,1.0,2.0,electric,manual,9502.0,2017-03-09 00:16:57.600,
52317,52317,7.0,93594.0,33778.0,3.0,4.0,gas,manual,4901.0,2017-03-09 00:17:31.200,
52318,52318,7.0,147300.0,39808.0,5.0,5.0,diesel,automatic,1412.0,2017-03-09 00:18:04.800,
52319,52319,16.0,134692.0,38828.0,3.0,5.0,diesel,automatic,1019.0,2017-03-09 00:18:38.400,
52320,52320,9.0,88079.0,27882.0,2.0,4.0,gas,manual,4521.0,2017-03-09 00:19:12.000,
52321,52321,19.0,165262.0,39402.0,4.0,5.0,diesel,automatic,395.0,2017-03-09 00:19:45.600,
52322,52322,2.0,15624.0,19062.0,1.0,2.0,electric,manual,12843.0,2017-03-09 00:20:19.200,
52323,52323,5.0,55386.0,26779.0,2.0,3.0,gas,manual,7927.0,2017-03-09 00:20:52.800,
52324,52324,11.0,106269.0,34276.0,1.0,5.0,gas,automatic,4226.0,2017-03-09 00:21:26.400,
52325,52325,20.0,173181.0,44162.0,5.0,5.0,diesel,automatic,264.0,2017-03-09 00:22:00.000,
52326,52326,9.0,116530.0,41493.0,3.0,5.0,diesel,automatic,2787.0,2017-03-09 00:22:33.600,
52327,52327,4.0,108153.0,31840.0,2.0,3.0,diesel,manual,6112.0,2017-03-09 00:23:07.200,
52328,52328,6.0,44292.0,26242.0,1.0,3.0,gas,manual,9518.0,2017-03-09 00:23:40.800,
52329,52329,11.0,131305.0,33536.0,2.0,5.0,diesel,automatic,1979.0,2017-03-09 00:24:14.400,
52330,52330,20.0,137764.0,31308.0,3.0,4.0,diesel,automatic,756.0,2017-03-09 00:24:48.000,
52331,52331,15.0,139939.0,36623.0,4.0,5.0,diesel,manual,1005.0,2017-03-09 00:25:21.600,
52332,52332,19.0,184130.0,41741.0,5.0,5.0,diesel,automatic,311.0,2017-03-09 00:25:55.200,
52333,52333,5.0,38331.0,25019.0,1.0,3.0,electric,manual,10743.0,2017-03-09 00:26:28.800,
52334,52334,18.0,142975.0,34349.0,2.0,5.0,gas,manual,1694.0,2017-03-09 00:27:02.400,
52335,52335,7.0,51893.0,35471.0,1.0,4.0,electric,manual,12059.0,2017-03-09 00:27:36.000,
52336,52336,6.0,101895.0,32532.0,2.0,4.0,diesel,manual,4780.0,2017-03-09 00:28:09.600,
52337,52337,9.0,47101.0,24802.0,1.0,3.0,gas,manual,7037.0,2017-03-09 00:28:43.200,
52338,52338,14.0,126699.0,31341.0,2.0,5.0,gas,manual,2204.0,2017-03-09 00:29:16.800,
52339,52339,6.0,55340.0,27040.0,1.0,4.0,electric,manual,9928.0,2017-03-09 00:29:50.400,
52340,52340,12.0,90450.0,30572.0,1.0,4.0,gas,manual,4755.0,2017-03-09 00:30:24.000,
52341,52341,13.0,89939.0,34767.0,2.0,4.0,gas,automatic,3496.0,2017-03-09 00:30:57.600,
52342,52342,4.0,56483.0,31279.0,2.0,3.0,gas,manual,10045.0,2017-03-09 00:31:31.200,
52343,52343,11.0,46852.0,20591.0,1.0,3.0,electric,manual,6083.0,2017-03-09 00:32:04.800,
52344,52344,19.0,172123.0,39922.0,4.0,5.0,diesel,automatic,393.0,2017-03-09 00:32:38.400,
52345,52345,13.0,131701.0,34149.0,3.0,4.0,diesel,automatic,1434.0,2017-03-09 00:33:12.000,
52346,52346,18.0,116689.0,29098.0,2.0,4.0,gas,manual,1899.0,2017-03-09 00:33:45.600,
52347,52347,4.0,43026.0,31993.0,2.0,3.0,electric,manual,12424.0,2017-03-09 00:34:19.200,
52348,52348,17.0,126657.0,36871.0,4.0,5.0,diesel,automatic,674.0,2017-03-09 00:34:52.800,
52349,52349,9.0,95192.0,23890.0,3.0,3.0,gas,manual,3336.0,2017-03-09 00:35:26.400,
52350,52350,16.0,176311.0,45529.0,5.0,5.0,diesel,automatic,439.0,2017-03-09 00:36:00.000,
52351,52351,10.0,76301.0,30275.0,3.0,3.0,diesel,automatic,3002.0,2017-03-09 00:36:33.600,
52352,52352,8.0,70155.0,25069.0,1.0,3.0,gas,manual,6762.0,2017-03-09 00:37:07.200,
52353,52353,12.0,124620.0,34242.0,4.0,4.0,diesel,automatic,1099.0,2017-03-09 00:37:40.800,
52354,52354,18.0,97932.0,28514.0,2.0,4.0,gas,manual,2077.0,2017-03-09 00:38:14.400,
52355,52355,4.0,36037.0,35928.0,2.0,3.0,electric,manual,13987.0,2017-03-09 00:38:48.000,
52356,52356,4.0,21695.0,21921.0,1.0,3.0,electric,manual,11992.0,2017-03-09 00:39:21.600,
52357,52357,7.0,93942.0,31347.0,1.0,5.0,gas,manual,7145.0,2017-03-09 00:39:55.200,
52358,52358,9.0,92988.0,34966.0,2.0,4.0,diesel,automatic,3879.0,2017-03-09 00:40:28.800,
52359,52359,15.0,134176.0,36925.0,2.0,5.0,diesel,automatic,1404.0,2017-03-09 00:41:02.400,
52360,52360,8.0,72850.0,33961.0,2.0,4.0,gas,manual,6662.0,2017-03-09 00:41:36.000,
52361,52361,7.0,47373.0,28296.0,1.0,3.0,electric,manual,10182.0,2017-03-09 00:42:09.600,
52362,52362,11.0,103089.0,31419.0,4.0,4.0,diesel,manual,1588.0,2017-03-09 00:42:43.200,
52363,52363,13.0,123197.0,32600.0,5.0,3.0,diesel,automatic,1138.0,2017-03-09 00:43:16.800,
52364,52364,7.0,73210.0,30293.0,2.0,4.0,gas,manual,6534.0,2017-03-09 00:43:50.400,
52365,52365,10.0,81653.0,33614.0,1.0,4.0,gas,automatic,5768.0,2017-03-09 00:44:24.000,
52366,52366,11.0,82704.0,23699.0,1.0,3.0,gas,manual,4418.0,2017-03-09 00:44:57.600,
52367,52367,1.0,22676.0,28261.0,1.0,3.0,electric,manual,16649.0,2017-03-09 00:45:31.200,
52368,52368,11.0,132992.0,38951.0,3.0,5.0,diesel,automatic,1709.0,2017-03-09 00:46:04.800,
