,Unnamed: 0,car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_pred,timestamp,y_true
34286,34286,9.0,147099.0,29599.0,4.0,4.0,diesel,manual,1668.0,2017-03-02 00:00:09.600,
34287,34287,5.0,58839.0,24040.0,1.0,3.0,electric,manual,9730.0,2017-03-02 00:00:43.200,
34288,34288,8.0,75182.0,35860.0,1.0,5.0,gas,manual,8374.0,2017-03-02 00:01:16.800,
34289,34289,17.0,146627.0,34302.0,4.0,4.0,diesel,automatic,691.0,2017-03-02 00:01:50.400,
34290,34290,11.0,83451.0,27032.0,3.0,3.0,diesel,manual,2925.0,2017-03-02 00:02:24.000,
34291,34291,10.0,60538.0,33925.0,1.0,4.0,electric,manual,8850.0,2017-03-02 00:02:57.600,
34292,34292,11.0,68223.0,28265.0,1.0,4.0,electric,manual,6628.0,2017-03-02 00:03:31.200,
34293,34293,14.0,155365.0,41607.0,4.0,5.0,diesel,automatic,791.0,2017-03-02 00:04:04.800,
34294,34294,5.0,42518.0,25636.0,1.0,3.0,electric,manual,11027.0,2017-03-02 00:04:38.400,
34295,34295,17.0,90677.0,30957.0,3.0,4.0,gas,manual,2124.0,2017-03-02 00:05:12.000,
34296,34296,20.0,149122.0,38244.0,5.0,5.0,diesel,automatic,269.0,2017-03-02 00:05:45.600,
34297,34297,3.0,11755.0,23418.0,1.0,2.0,electric,manual,14762.0,2017-03-02 00:06:19.200,
34298,34298,20.0,177479.0,38392.0,4.0,5.0,diesel,automatic,279.0,2017-03-02 00:06:52.800,
34299,34299,7.0,108549.0,33352.0,3.0,4.0,diesel,manual,3341.0,2017-03-02 00:07:26.400,
34300,34300,8.0,48700.0,25220.0,1.0,3.0,electric,manual,8587.0,2017-03-02 00:08:00.000,
34301,34301,10.0,138673.0,40693.0,3.0,5.0,diesel,automatic,2069.0,2017-03-02 00:08:33.600,
34302,34302,11.0,121018.0,44178.0,3.0,5.0,gas,automatic,3107.0,2017-03-02 00:09:07.200,
34303,34303,1.0,15763.0,23465.0,1.0,2.0,electric,manual,15807.0,2017-03-02 00:09:40.800,
34304,34304,17.0,166851.0,41995.0,5.0,5.0,diesel,automatic,443.0,2017-03-02 00:10:14.400,
34305,34305,7.0,53687.0,23374.0,2.0,3.0,diesel,manual,5121.0,2017-03-02 00:10:48.000,
34306,34306,9.0,43651.0,25858.0,1.0,3.0,gas,manual,7632.0,2017-03-02 00:11:21.600,
34307,34307,2.0,12203.0,24179.0,1.0,3.0,electric,manual,15519.0,2017-03-02 00:11:55.200,
34308,34308,13.0,78766.0,22421.0,1.0,3.0,gas,manual,3676.0,2017-03-02 00:12:28.800,
34309,34309,19.0,152301.0,37929.0,4.0,5.0,diesel,automatic,434.0,2017-03-02 00:13:02.400,
34310,34310,17.0,122631.0,40125.0,3.0,5.0,gas,manual,1749.0,2017-03-02 00:13:36.000,
34311,34311,10.0,57009.0,27424.0,1.0,4.0,gas,manual,6144.0,2017-03-02 00:14:09.600,
34312,34312,1.0,17447.0,23443.0,1.0,3.0,electric,manual,15223.0,2017-03-02 00:14:43.200,
34313,34313,7.0,83282.0,35620.0,4.0,3.0,diesel,automatic,3485.0,2017-03-02 00:15:16.800,
34314,34314,14.0,114489.0,29160.0,4.0,3.0,diesel,manual,1116.0,2017-03-02 00:15:50.400,
34315,34315,6.0,37268.0,31710.0,1.0,4.0,gas,manual,11136.0,2017-03-02 00:16:24.000,
34316,34316,17.0,136885.0,32957.0,3.0,5.0,diesel,automatic,768.0,2017-03-02 00:16:57.600,
34317,34317,8.0,112709.0,32506.0,2.0,4.0,diesel,automatic,3699.0,2017-03-02 00:17:31.200,
34318,34318,8.0,93881.0,35574.0,2.0,4.0,gas,manual,6015.0,2017-03-02 00:18:04.800,
34319,34319,7.0,107190.0,33792.0,4.0,4.0,diesel,manual,2805.0,2017-03-02 00:18:38.400,
34320,34320,6.0,62743.0,27933.0,1.0,3.0,gas,manual,9073.0,2017-03-02 00:19:12.000,
34321,34321,14.0,113404.0,29534.0,2.0,5.0,diesel,manual,1927.0,2017-03-02 00:19:45.600,
34322,34322,14.0,103419.0,30346.0,1.0,5.0,gas,manual,3228.0,2017-03-02 00:20:19.200,
34323,34323,5.0,61146.0,31043.0,1.0,4.0,electric,manual,12020.0,2017-03-02 00:20:52.800,
34324,34324,7.0,83713.0,32084.0,2.0,4.0,gas,manual,6046.0,2017-03-02 00:21:26.400,
34325,34325,11.0,139376.0,27083.0,3.0,4.0,diesel,manual,1764.0,2017-03-02 00:22:00.000,
34326,34326,20.0,164325.0,41464.0,4.0,5.0,diesel,automatic,423.0,2017-03-02 00:22:33.600,
34327,34327,6.0,85887.0,33891.0,4.0,4.0,diesel,manual,3845.0,2017-03-02 00:23:07.200,
34328,34328,2.0,43652.0,28705.0,2.0,3.0,gas,manual,10955.0,2017-03-02 00:23:40.800,
34329,34329,17.0,117304.0,39566.0,3.0,5.0,diesel,automatic,1047.0,2017-03-02 00:24:14.400,
34330,34330,10.0,164240.0,38416.0,4.0,5.0,diesel,automatic,1109.0,2017-03-02 00:24:48.000,
34331,34331,6.0,35733.0,18952.0,1.0,2.0,electric,manual,8713.0,2017-03-02 00:25:21.600,
34332,34332,19.0,176865.0,45131.0,5.0,5.0,diesel,automatic,310.0,2017-03-02 00:25:55.200,
34333,34333,18.0,97031.0,27553.0,3.0,3.0,gas,manual,1713.0,2017-03-02 00:26:28.800,
34334,34334,13.0,105527.0,35532.0,4.0,4.0,diesel,manual,1689.0,2017-03-02 00:27:02.400,
34335,34335,10.0,84694.0,35614.0,2.0,4.0,gas,automatic,4646.0,2017-03-02 00:27:36.000,
