,Unnamed: 0,car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_pred,timestamp,y_true
11143,11143,7.0,155093.0,25829.0,3.0,5.0,gas,manual,2207.0,2017-02-21 00:00:04.800,1797.0
11144,11144,12.0,77834.0,19328.0,3.0,2.0,diesel,manual,2009.0,2017-02-21 00:00:38.400,2067.0
11145,11145,16.0,46224.0,16739.0,2.0,5.0,diesel,manual,1550.0,2017-02-21 00:01:12.000,1604.0
11146,11146,2.0,49376.0,25337.0,2.0,5.0,gas,automatic,8902.0,2017-02-21 00:01:45.600,9905.0
11147,11147,10.0,83880.0,31764.0,4.0,4.0,diesel,manual,2245.0,2017-02-21 00:02:19.200,3689.0
11148,11148,15.0,148294.0,34656.0,2.0,4.0,electric,automatic,2783.0,2017-02-21 00:02:52.800,2669.0
11149,11149,12.0,83253.0,33305.0,2.0,2.0,electric,automatic,5733.0,2017-02-21 00:03:26.400,4840.0
11150,11150,10.0,53869.0,34136.0,1.0,5.0,electric,automatic,8306.0,2017-02-21 00:04:00.000,6849.0
11151,11151,7.0,125266.0,45435.0,4.0,4.0,gas,manual,4242.0,2017-02-21 00:04:33.600,3848.0
11152,11152,10.0,15777.0,32494.0,3.0,2.0,diesel,manual,5599.0,2017-02-21 00:05:07.200,4199.0
11153,11153,12.0,98304.0,45638.0,3.0,4.0,gas,manual,4426.0,2017-02-21 00:05:40.800,2700.0
11154,11154,12.0,177749.0,41018.0,1.0,4.0,electric,manual,4784.0,2017-02-21 00:06:14.400,5835.0
11155,11155,13.0,36742.0,27883.0,4.0,4.0,electric,manual,3185.0,2017-02-21 00:06:48.000,4534.0
11156,11156,11.0,123467.0,32334.0,1.0,4.0,diesel,manual,4059.0,2017-02-21 00:07:21.600,3123.0
11157,11157,17.0,138860.0,21667.0,1.0,3.0,gas,manual,1926.0,2017-02-21 00:07:55.200,1728.0
11158,11158,7.0,22336.0,24066.0,2.0,5.0,diesel,manual,5466.0,2017-02-21 00:08:28.800,6251.0
11159,11159,11.0,128542.0,43942.0,1.0,4.0,gas,automatic,5567.0,2017-02-21 00:09:02.400,7531.0
11160,11160,7.0,32222.0,45573.0,3.0,5.0,diesel,manual,8206.0,2017-02-21 00:09:36.000,7315.0
11161,11161,11.0,29521.0,26871.0,4.0,3.0,electric,manual,4113.0,2017-02-21 00:10:09.600,5220.0
11162,11162,8.0,108400.0,19898.0,2.0,2.0,diesel,manual,3056.0,2017-02-21 00:10:43.200,2151.0
11163,11163,4.0,77925.0,37947.0,3.0,4.0,gas,automatic,6721.0,2017-02-21 00:11:16.800,5211.0
11164,11164,3.0,58370.0,44709.0,2.0,2.0,electric,manual,17172.0,2017-02-21 00:11:50.400,15301.0
11165,11165,9.0,58642.0,40316.0,1.0,5.0,gas,automatic,8678.0,2017-02-21 00:12:24.000,11376.0
11166,11166,11.0,149233.0,34072.0,1.0,3.0,gas,manual,4444.0,2017-02-21 00:12:57.600,6135.0
11167,11167,8.0,118724.0,16522.0,5.0,3.0,gas,manual,1405.0,2017-02-21 00:13:31.200,1639.0
11168,11168,11.0,61662.0,37051.0,3.0,3.0,diesel,manual,4505.0,2017-02-21 00:14:04.800,2808.0
11169,11169,4.0,154656.0,25077.0,2.0,4.0,gas,automatic,3678.0,2017-02-21 00:14:38.400,3530.0
11170,11170,8.0,124100.0,27246.0,1.0,4.0,gas,manual,4851.0,2017-02-21 00:15:12.000,5671.0
11171,11171,14.0,95167.0,46594.0,1.0,4.0,diesel,manual,4965.0,2017-02-21 00:15:45.600,5666.0
11172,11172,5.0,68103.0,32114.0,2.0,3.0,diesel,manual,7772.0,2017-02-21 00:16:19.200,5992.0
11173,11173,8.0,159900.0,32463.0,2.0,4.0,gas,manual,3582.0,2017-02-21 00:16:52.800,2810.0
