,Unnamed: 0,car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_pred,timestamp,y_true
42000,42000,9.0,100136.0,35462.0,1.0,5.0,gas,automatic,5900.0,2017-03-05 00:00:00.000,
42001,42001,17.0,113156.0,32275.0,1.0,5.0,gas,manual,2593.0,2017-03-05 00:00:33.600,
42002,42002,16.0,129490.0,36029.0,5.0,4.0,diesel,automatic,736.0,2017-03-05 00:01:07.200,
42003,42003,7.0,47426.0,30710.0,1.0,4.0,gas,manual,10321.0,2017-03-05 00:01:40.800,
42004,42004,13.0,107715.0,36734.0,2.0,5.0,gas,manual,3449.0,2017-03-05 00:02:14.400,
42005,42005,13.0,74770.0,28519.0,1.0,4.0,electric,manual,5338.0,2017-03-05 00:02:48.000,
42006,42006,17.0,109603.0,35440.0,3.0,4.0,gas,automatic,1873.0,2017-03-05 00:03:21.600,
42007,42007,11.0,177994.0,44978.0,5.0,5.0,diesel,automatic,685.0,2017-03-05 00:03:55.200,
42008,42008,7.0,75146.0,27981.0,2.0,3.0,diesel,manual,5434.0,2017-03-05 00:04:28.800,
42009,42009,10.0,155396.0,40217.0,4.0,5.0,diesel,automatic,1266.0,2017-03-05 00:05:02.400,
42010,42010,15.0,82415.0,27733.0,2.0,4.0,gas,manual,2927.0,2017-03-05 00:05:36.000,
42011,42011,2.0,20847.0,21325.0,1.0,2.0,electric,manual,14305.0,2017-03-05 00:06:09.600,
42012,42012,10.0,108813.0,30576.0,2.0,4.0,diesel,automatic,2699.0,2017-03-05 00:06:43.200,
42013,42013,15.0,126973.0,31201.0,3.0,5.0,diesel,manual,1216.0,2017-03-05 00:07:16.800,
42014,42014,3.0,100462.0,34785.0,1.0,5.0,gas,manual,10191.0,2017-03-05 00:07:50.400,
42015,42015,18.0,160302.0,38498.0,5.0,5.0,diesel,automatic,354.0,2017-03-05 00:08:24.000,
42016,42016,6.0,45523.0,22788.0,1.0,3.0,electric,manual,9296.0,2017-03-05 00:08:57.600,
42017,42017,8.0,61884.0,33469.0,3.0,3.0,gas,manual,5992.0,2017-03-05 00:09:31.200,
42018,42018,12.0,86395.0,27145.0,2.0,3.0,gas,manual,3790.0,2017-03-05 00:10:04.800,
42019,42019,8.0,88391.0,36199.0,2.0,4.0,gas,manual,6394.0,2017-03-05 00:10:38.400,
42020,42020,7.0,147904.0,36797.0,4.0,5.0,diesel,automatic,1922.0,2017-03-05 00:11:12.000,
42021,42021,17.0,146839.0,36406.0,5.0,5.0,diesel,automatic,479.0,2017-03-05 00:11:45.600,
42022,42022,20.0,190229.0,45952.0,5.0,5.0,diesel,automatic,221.0,2017-03-05 00:12:19.200,
42023,42023,18.0,134658.0,33749.0,4.0,5.0,diesel,automatic,552.0,2017-03-05 00:12:52.800,
42024,42024,16.0,162407.0,35777.0,3.0,5.0,diesel,automatic,765.0,2017-03-05 00:13:26.400,
42025,42025,9.0,61488.0,22102.0,1.0,3.0,gas,manual,5612.0,2017-03-05 00:14:00.000,
42026,42026,4.0,45451.0,25960.0,1.0,3.0,gas,manual,11447.0,2017-03-05 00:14:33.600,
42027,42027,3.0,36061.0,22799.0,1.0,3.0,electric,manual,12330.0,2017-03-05 00:15:07.200,
42028,42028,6.0,69128.0,29500.0,1.0,4.0,gas,manual,9512.0,2017-03-05 00:15:40.800,
42029,42029,14.0,79556.0,35319.0,3.0,5.0,gas,manual,2744.0,2017-03-05 00:16:14.400,
42030,42030,4.0,12411.0,20430.0,1.0,2.0,electric,manual,12342.0,2017-03-05 00:16:48.000,
42031,42031,20.0,170944.0,36267.0,4.0,5.0,diesel,automatic,286.0,2017-03-05 00:17:21.600,
42032,42032,5.0,100593.0,37250.0,3.0,4.0,diesel,manual,5025.0,2017-03-05 00:17:55.200,
42033,42033,20.0,152840.0,37699.0,3.0,5.0,diesel,automatic,567.0,2017-03-05 00:18:28.800,
42034,42034,18.0,130777.0,32542.0,3.0,4.0,diesel,automatic,911.0,2017-03-05 00:19:02.400,
42035,42035,4.0,72354.0,29500.0,1.0,4.0,gas,manual,10355.0,2017-03-05 00:19:36.000,
42036,42036,3.0,31871.0,28421.0,2.0,3.0,gas,manual,10836.0,2017-03-05 00:20:09.600,
42037,42037,9.0,105348.0,43094.0,2.0,5.0,gas,automatic,5296.0,2017-03-05 00:20:43.200,
42038,42038,10.0,145088.0,35229.0,3.0,5.0,diesel,manual,2212.0,2017-03-05 00:21:16.800,
42039,42039,2.0,15986.0,26659.0,1.0,3.0,electric,manual,16320.0,2017-03-05 00:21:50.400,
42040,42040,8.0,153004.0,40323.0,5.0,5.0,diesel,automatic,1129.0,2017-03-05 00:22:24.000,
