,Unnamed: 0,car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_pred,timestamp,y_true
54858,54858,14.0,141803.0,39446.0,2.0,5.0,diesel,automatic,1523.0,2017-03-10 00:00:28.800,
54859,54859,10.0,118305.0,34992.0,2.0,5.0,diesel,manual,3309.0,2017-03-10 00:01:02.400,
54860,54860,19.0,92986.0,31708.0,2.0,4.0,electric,manual,2928.0,2017-03-10 00:01:36.000,
54861,54861,18.0,171386.0,33234.0,3.0,5.0,diesel,automatic,520.0,2017-03-10 00:02:09.600,
54862,54862,3.0,57413.0,31272.0,2.0,3.0,gas,manual,10873.0,2017-03-10 00:02:43.200,
54863,54863,19.0,181310.0,39441.0,4.0,5.0,diesel,automatic,371.0,2017-03-10 00:03:16.800,
54864,54864,14.0,135007.0,38993.0,4.0,5.0,diesel,automatic,843.0,2017-03-10 00:03:50.400,
54865,54865,19.0,178146.0,43471.0,5.0,5.0,diesel,automatic,335.0,2017-03-10 00:04:24.000,
54866,54866,15.0,174880.0,40335.0,5.0,5.0,diesel,automatic,437.0,2017-03-10 00:04:57.600,
54867,54867,11.0,115184.0,28497.0,4.0,4.0,diesel,manual,1364.0,2017-03-10 00:05:31.200,
54868,54868,8.0,115551.0,31696.0,3.0,4.0,diesel,manual,2961.0,2017-03-10 00:06:04.800,
54869,54869,14.0,154305.0,36214.0,5.0,5.0,diesel,automatic,586.0,2017-03-10 00:06:38.400,
54870,54870,4.0,45043.0,34943.0,1.0,4.0,electric,manual,15941.0,2017-03-10 00:07:12.000,
54871,54871,20.0,163459.0,32671.0,4.0,5.0,diesel,automatic,338.0,2017-03-10 00:07:45.600,
54872,54872,15.0,93533.0,38169.0,1.0,5.0,electric,manual,5372.0,2017-03-10 00:08:19.200,
54873,54873,8.0,33446.0,27456.0,1.0,4.0,electric,manual,9468.0,2017-03-10 00:08:52.800,
54874,54874,11.0,115149.0,34769.0,2.0,5.0,diesel,automatic,2524.0,2017-03-10 00:09:26.400,
54875,54875,10.0,101675.0,29083.0,3.0,4.0,diesel,manual,2783.0,2017-03-10 00:10:00.000,
54876,54876,16.0,139287.0,30209.0,4.0,4.0,diesel,manual,816.0,2017-03-10 00:10:33.600,
54877,54877,14.0,137838.0,35226.0,3.0,5.0,diesel,automatic,1143.0,2017-03-10 00:11:07.200,
54878,54878,8.0,72270.0,27296.0,1.0,3.0,gas,manual,7163.0,2017-03-10 00:11:40.800,
54879,54879,11.0,149228.0,43935.0,4.0,5.0,diesel,automatic,1280.0,2017-03-10 00:12:14.400,
54880,54880,4.0,36503.0,28409.0,1.0,3.0,gas,manual,12148.0,2017-03-10 00:12:48.000,
54881,54881,11.0,71033.0,29311.0,2.0,4.0,gas,manual,4464.0,2017-03-10 00:13:21.600,
54882,54882,10.0,33698.0,26284.0,1.0,3.0,electric,manual,8562.0,2017-03-10 00:13:55.200,
54883,54883,1.0,65234.0,34129.0,2.0,4.0,gas,manual,12700.0,2017-03-10 00:14:28.800,
