,Unnamed: 0,car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_pred,timestamp,y_true
26572,26572,12.0,18525.0,23031.0,4.0,4.0,gas,manual,3003.0,2017-02-27 00:00:19.200,
26573,26573,7.0,29409.0,19324.0,3.0,5.0,gas,manual,4140.0,2017-02-27 00:00:52.800,
26574,26574,10.0,112922.0,35915.0,1.0,4.0,diesel,manual,5284.0,2017-02-27 00:01:26.400,
26575,26575,11.0,165274.0,37325.0,1.0,2.0,gas,manual,5261.0,2017-02-27 00:02:00.000,
26576,26576,6.0,30343.0,28392.0,2.0,4.0,gas,manual,8136.0,2017-02-27 00:02:33.600,
26577,26577,14.0,184324.0,31784.0,2.0,4.0,gas,manual,1786.0,2017-02-27 00:03:07.200,
26578,26578,16.0,71028.0,32624.0,1.0,5.0,diesel,manual,3251.0,2017-02-27 00:03:40.800,
26579,26579,19.0,181273.0,19835.0,3.0,3.0,gas,automatic,614.0,2017-02-27 00:04:14.400,
26580,26580,10.0,155759.0,23880.0,2.0,3.0,gas,manual,2441.0,2017-02-27 00:04:48.000,
26581,26581,8.0,109284.0,35777.0,3.0,5.0,electric,manual,4834.0,2017-02-27 00:05:21.600,
26582,26582,17.0,172284.0,33401.0,2.0,3.0,gas,automatic,1530.0,2017-02-27 00:05:55.200,
26583,26583,11.0,141413.0,32879.0,1.0,5.0,gas,automatic,3276.0,2017-02-27 00:06:28.800,
26584,26584,13.0,64305.0,27773.0,1.0,4.0,gas,automatic,4206.0,2017-02-27 00:07:02.400,
26585,26585,17.0,95102.0,27821.0,4.0,5.0,gas,automatic,1012.0,2017-02-27 00:07:36.000,
26586,26586,15.0,149686.0,30304.0,2.0,4.0,gas,manual,2158.0,2017-02-27 00:08:09.600,
26587,26587,15.0,42333.0,45192.0,5.0,4.0,gas,automatic,2282.0,2017-02-27 00:08:43.200,
26588,26588,10.0,108272.0,37395.0,3.0,4.0,gas,manual,4063.0,2017-02-27 00:09:16.800,
26589,26589,13.0,107344.0,22602.0,1.0,3.0,electric,manual,3979.0,2017-02-27 00:09:50.400,
26590,26590,12.0,187825.0,30186.0,3.0,4.0,gas,manual,1451.0,2017-02-27 00:10:24.000,
26591,26591,13.0,113513.0,27039.0,2.0,3.0,diesel,manual,2531.0,2017-02-27 00:10:57.600,
26592,26592,16.0,130781.0,31117.0,3.0,2.0,gas,manual,2347.0,2017-02-27 00:11:31.200,
26593,26593,19.0,93917.0,22640.0,3.0,4.0,electric,manual,1587.0,2017-02-27 00:12:04.800,
26594,26594,7.0,122417.0,25574.0,2.0,4.0,gas,manual,3931.0,2017-02-27 00:12:38.400,
26595,26595,13.0,84392.0,38992.0,3.0,3.0,gas,automatic,3561.0,2017-02-27 00:13:12.000,
26596,26596,4.0,111472.0,28192.0,1.0,5.0,gas,automatic,6714.0,2017-02-27 00:13:45.600,
26597,26597,15.0,64443.0,24566.0,2.0,3.0,gas,manual,2706.0,2017-02-27 00:14:19.200,
26598,26598,8.0,107675.0,40229.0,1.0,5.0,gas,manual,7229.0,2017-02-27 00:14:52.800,
26599,26599,9.0,172520.0,21177.0,4.0,2.0,gas,automatic,1319.0,2017-02-27 00:15:26.400,
26600,26600,18.0,135161.0,35401.0,2.0,2.0,gas,manual,2828.0,2017-02-27 00:16:00.000,
26601,26601,20.0,123626.0,34381.0,2.0,5.0,gas,automatic,1327.0,2017-02-27 00:16:33.600,
26602,26602,10.0,180453.0,38006.0,3.0,4.0,electric,automatic,2537.0,2017-02-27 00:17:07.200,
26603,26603,13.0,168246.0,39092.0,3.0,3.0,gas,manual,2569.0,2017-02-27 00:17:40.800,
26604,26604,3.0,8584.0,33956.0,1.0,4.0,gas,automatic,18418.0,2017-02-27 00:18:14.400,
26605,26605,13.0,74789.0,27331.0,1.0,3.0,diesel,manual,3845.0,2017-02-27 00:18:48.000,
26606,26606,18.0,76494.0,34785.0,3.0,4.0,electric,manual,3201.0,2017-02-27 00:19:21.600,
26607,26607,14.0,52310.0,35864.0,5.0,3.0,gas,manual,2414.0,2017-02-27 00:19:55.200,
26608,26608,13.0,132809.0,41857.0,2.0,2.0,diesel,manual,4109.0,2017-02-27 00:20:28.800,
26609,26609,18.0,108519.0,24005.0,5.0,5.0,electric,automatic,861.0,2017-02-27 00:21:02.400,
26610,26610,12.0,22788.0,23919.0,1.0,3.0,diesel,manual,5518.0,2017-02-27 00:21:36.000,
26611,26611,10.0,53811.0,40878.0,2.0,4.0,gas,automatic,7094.0,2017-02-27 00:22:09.600,
26612,26612,16.0,42843.0,30233.0,1.0,4.0,gas,automatic,4262.0,2017-02-27 00:22:43.200,
26613,26613,10.0,165882.0,45919.0,1.0,3.0,diesel,manual,4976.0,2017-02-27 00:23:16.800,
26614,26614,14.0,161159.0,44255.0,1.0,4.0,diesel,manual,2864.0,2017-02-27 00:23:50.400,
26615,26615,10.0,70056.0,35612.0,1.0,5.0,diesel,automatic,5578.0,2017-02-27 00:24:24.000,
26616,26616,20.0,115007.0,46824.0,1.0,3.0,gas,automatic,2767.0,2017-02-27 00:24:57.600,
26617,26617,6.0,33425.0,27447.0,3.0,5.0,gas,automatic,5434.0,2017-02-27 00:25:31.200,
26618,26618,14.0,167847.0,33883.0,1.0,4.0,electric,automatic,3162.0,2017-02-27 00:26:04.800,
26619,26619,10.0,108071.0,35756.0,1.0,4.0,diesel,manual,5389.0,2017-02-27 00:26:38.400,
26620,26620,11.0,165329.0,38537.0,1.0,4.0,gas,manual,4472.0,2017-02-27 00:27:12.000,
26621,26621,10.0,21325.0,29332.0,5.0,5.0,electric,automatic,3172.0,2017-02-27 00:27:45.600,
26622,26622,2.0,59004.0,32391.0,1.0,3.0,gas,manual,15111.0,2017-02-27 00:28:19.200,
26623,26623,7.0,180292.0,37127.0,1.0,4.0,diesel,manual,4178.0,2017-02-27 00:28:52.800,
26624,26624,17.0,166199.0,39896.0,1.0,4.0,gas,automatic,2188.0,2017-02-27 00:29:26.400,
26625,26625,3.0,108339.0,28902.0,1.0,4.0,diesel,manual,7807.0,2017-02-27 00:30:00.000,
26626,26626,13.0,105824.0,41168.0,2.0,5.0,gas,manual,3972.0,2017-02-27 00:30:33.600,
26627,26627,9.0,114504.0,34033.0,1.0,5.0,electric,manual,6895.0,2017-02-27 00:31:07.200,
26628,26628,20.0,153885.0,45647.0,3.0,3.0,gas,manual,1708.0,2017-02-27 00:31:40.800,
26629,26629,3.0,146117.0,37675.0,1.0,5.0,gas,manual,8056.0,2017-02-27 00:32:14.400,
26630,26630,15.0,162926.0,31442.0,2.0,4.0,electric,manual,2654.0,2017-02-27 00:32:48.000,
26631,26631,2.0,86525.0,32432.0,3.0,5.0,gas,manual,6824.0,2017-02-27 00:33:21.600,
26632,26632,12.0,56055.0,33867.0,1.0,5.0,diesel,manual,5355.0,2017-02-27 00:33:55.200,
26633,26633,18.0,51308.0,40391.0,1.0,2.0,gas,manual,5992.0,2017-02-27 00:34:28.800,
26634,26634,15.0,32867.0,28219.0,5.0,3.0,gas,manual,2080.0,2017-02-27 00:35:02.400,
26635,26635,18.0,113030.0,38345.0,1.0,2.0,diesel,manual,3305.0,2017-02-27 00:35:36.000,
26636,26636,12.0,56561.0,25798.0,3.0,5.0,diesel,automatic,1767.0,2017-02-27 00:36:09.600,
26637,26637,9.0,99758.0,23070.0,3.0,5.0,diesel,manual,2202.0,2017-02-27 00:36:43.200,
26638,26638,3.0,127653.0,29105.0,3.0,2.0,electric,manual,5936.0,2017-02-27 00:37:16.800,
26639,26639,4.0,180609.0,40076.0,2.0,4.0,diesel,manual,5142.0,2017-02-27 00:37:50.400,
26640,26640,11.0,184131.0,33264.0,1.0,2.0,gas,manual,3956.0,2017-02-27 00:38:24.000,
26641,26641,10.0,132706.0,19271.0,1.0,4.0,diesel,manual,2290.0,2017-02-27 00:38:57.600,
26642,26642,4.0,177198.0,38214.0,5.0,4.0,gas,manual,2657.0,2017-02-27 00:39:31.200,
26643,26643,19.0,32477.0,24977.0,4.0,5.0,diesel,automatic,819.0,2017-02-27 00:40:04.800,
26644,26644,14.0,165560.0,39279.0,1.0,5.0,gas,manual,2896.0,2017-02-27 00:40:38.400,
26645,26645,3.0,106056.0,29829.0,1.0,5.0,gas,manual,8694.0,2017-02-27 00:41:12.000,
26646,26646,6.0,49284.0,36829.0,3.0,4.0,gas,automatic,6900.0,2017-02-27 00:41:45.600,
26647,26647,9.0,58284.0,19809.0,1.0,3.0,diesel,manual,4308.0,2017-02-27 00:42:19.200,
26648,26648,7.0,86464.0,33730.0,4.0,5.0,gas,manual,3996.0,2017-02-27 00:42:52.800,
