,Unnamed: 0,car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_pred,timestamp,y_true
0,0,9.0,96276.0,36603.0,4.0,4.0,gas,manual,3785.0,2017-02-16 16:00:00.000,2945.0
1,1,12.0,25303.0,22210.0,2.0,5.0,gas,manual,4134.0,2017-02-16 16:00:33.600,2966.0
2,2,11.0,143756.0,23364.0,1.0,4.0,gas,automatic,2748.0,2017-02-16 16:01:07.200,1833.0
3,3,10.0,88496.0,37141.0,5.0,3.0,electric,manual,3488.0,2017-02-16 16:01:40.800,2973.0
4,4,18.0,110028.0,43042.0,1.0,4.0,gas,manual,3915.0,2017-02-16 16:02:14.400,4878.0
5,5,15.0,108313.0,33293.0,1.0,4.0,electric,manual,4809.0,2017-02-16 16:02:48.000,4032.0
6,6,10.0,114963.0,26071.0,2.0,2.0,electric,manual,5082.0,2017-02-16 16:03:21.600,6396.0
7,7,8.0,92998.0,33641.0,5.0,4.0,electric,manual,3321.0,2017-02-16 16:03:55.200,3960.0
8,8,17.0,97479.0,43628.0,5.0,3.0,electric,manual,2311.0,2017-02-16 16:04:28.800,1538.0
9,9,9.0,95481.0,24619.0,3.0,4.0,diesel,manual,2451.0,2017-02-16 16:05:02.400,3418.0
10,10,4.0,131762.0,30811.0,3.0,4.0,electric,manual,5582.0,2017-02-16 16:05:36.000,3820.0
11,11,17.0,137970.0,28163.0,2.0,5.0,gas,manual,1399.0,2017-02-16 16:06:09.600,857.0
12,12,16.0,110498.0,32441.0,1.0,4.0,gas,manual,3488.0,2017-02-16 16:06:43.200,3140.0
13,13,13.0,157151.0,23982.0,1.0,3.0,gas,automatic,2266.0,2017-02-16 16:07:16.800,3237.0
14,14,16.0,48386.0,42278.0,2.0,2.0,gas,automatic,4934.0,2017-02-16 16:07:50.400,5770.0
15,15,15.0,36440.0,44896.0,1.0,5.0,electric,automatic,7289.0,2017-02-16 16:08:24.000,6280.0
16,16,9.0,173810.0,32651.0,3.0,5.0,diesel,manual,1706.0,2017-02-16 16:08:57.600,1131.0
17,17,3.0,97205.0,38666.0,5.0,4.0,electric,automatic,5297.0,2017-02-16 16:09:31.200,6447.0
18,18,10.0,47441.0,32333.0,3.0,4.0,electric,manual,5697.0,2017-02-16 16:10:04.800,4245.0
19,19,14.0,53143.0,24804.0,1.0,5.0,diesel,automatic,2815.0,2017-02-16 16:10:38.400,2519.0
20,20,8.0,181822.0,34041.0,3.0,4.0,diesel,automatic,1738.0,2017-02-16 16:11:12.000,1856.0
21,21,13.0,144258.0,37290.0,5.0,4.0,electric,manual,2065.0,2017-02-16 16:11:45.600,1492.0
22,22,9.0,164554.0,34433.0,3.0,4.0,electric,manual,3355.0,2017-02-16 16:12:19.200,4816.0
23,23,14.0,25241.0,40124.0,3.0,2.0,electric,automatic,6050.0,2017-02-16 16:12:52.800,6702.0
24,24,9.0,95865.0,35356.0,1.0,4.0,diesel,automatic,5548.0,2017-02-16 16:13:26.400,7113.0
25,25,9.0,34483.0,41521.0,4.0,4.0,gas,automatic,5086.0,2017-02-16 16:14:00.000,4445.0
26,26,4.0,117295.0,33211.0,3.0,3.0,gas,automatic,4981.0,2017-02-16 16:14:33.600,5083.0
27,27,6.0,31986.0,24459.0,1.0,4.0,gas,manual,8959.0,2017-02-16 16:15:07.200,9920.0
28,28,11.0,120924.0,40559.0,1.0,4.0,electric,automatic,6193.0,2017-02-16 16:15:40.800,6727.0
29,29,9.0,60272.0,38118.0,1.0,4.0,electric,automatic,9845.0,2017-02-16 16:16:14.400,8573.0
30,30,2.0,129369.0,45514.0,4.0,3.0,diesel,automatic,4250.0,2017-02-16 16:16:48.000,5036.0
31,31,12.0,182417.0,43973.0,1.0,3.0,gas,automatic,3893.0,2017-02-16 16:17:21.600,3999.0
32,32,20.0,31662.0,34613.0,4.0,5.0,gas,manual,1961.0,2017-02-16 16:17:55.200,920.0
33,33,18.0,147028.0,46455.0,5.0,4.0,diesel,manual,879.0,2017-02-16 16:18:28.800,816.0
34,34,18.0,81140.0,29632.0,2.0,5.0,gas,manual,2064.0,2017-02-16 16:19:02.400,3297.0
35,35,13.0,158522.0,39592.0,1.0,2.0,electric,manual,5523.0,2017-02-16 16:19:36.000,4587.0
36,36,15.0,108135.0,27946.0,1.0,4.0,gas,manual,3497.0,2017-02-16 16:20:09.600,4268.0
37,37,4.0,76286.0,32852.0,1.0,2.0,electric,manual,13354.0,2017-02-16 16:20:43.200,15049.0
38,38,18.0,119477.0,33238.0,3.0,5.0,gas,manual,1432.0,2017-02-16 16:21:16.800,1443.0
39,39,4.0,133247.0,28914.0,3.0,4.0,gas,manual,4132.0,2017-02-16 16:21:50.400,3599.0
40,40,6.0,161398.0,29501.0,3.0,5.0,gas,manual,2876.0,2017-02-16 16:22:24.000,1939.0
