,Unnamed: 0,car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_pred,timestamp,y_true
13715,13715,13.0,89699.0,33770.0,2.0,4.0,gas,automatic,3300.0,2017-02-22 00:00:24.000,2959.0
13716,13716,15.0,20077.0,34776.0,3.0,4.0,gas,automatic,3649.0,2017-02-22 00:00:57.600,2956.0
13717,13717,17.0,184624.0,30558.0,1.0,3.0,diesel,manual,1816.0,2017-02-22 00:01:31.200,1880.0
13718,13718,9.0,29409.0,36505.0,1.0,4.0,diesel,manual,9913.0,2017-02-22 00:02:04.800,10251.0
13719,13719,12.0,157987.0,35940.0,5.0,5.0,diesel,manual,791.0,2017-02-22 00:02:38.400,1628.0
13720,13720,7.0,25316.0,29891.0,2.0,2.0,diesel,manual,8751.0,2017-02-22 00:03:12.000,9101.0
13721,13721,12.0,92649.0,37687.0,1.0,5.0,gas,automatic,5126.0,2017-02-22 00:03:45.600,6361.0
13722,13722,14.0,139409.0,34231.0,1.0,4.0,gas,automatic,2967.0,2017-02-22 00:04:19.200,3415.0
13723,13723,11.0,118703.0,32116.0,2.0,3.0,gas,automatic,3599.0,2017-02-22 00:04:52.800,4063.0
13724,13724,16.0,59270.0,27724.0,1.0,4.0,gas,automatic,3887.0,2017-02-22 00:05:26.400,2770.0
13725,13725,8.0,152255.0,27245.0,4.0,5.0,gas,manual,1918.0,2017-02-22 00:06:00.000,1687.0
13726,13726,14.0,106908.0,33654.0,1.0,5.0,gas,manual,3549.0,2017-02-22 00:06:33.600,4120.0
13727,13727,9.0,151399.0,24150.0,1.0,4.0,electric,automatic,3645.0,2017-02-22 00:07:07.200,3428.0
13728,13728,10.0,56614.0,42342.0,2.0,4.0,gas,manual,7538.0,2017-02-22 00:07:40.800,8056.0
13729,13729,14.0,117253.0,38064.0,2.0,4.0,gas,manual,3494.0,2017-02-22 00:08:14.400,2107.0
13730,13730,16.0,104302.0,29208.0,5.0,4.0,diesel,manual,725.0,2017-02-22 00:08:48.000,730.0
13731,13731,14.0,131189.0,30448.0,1.0,3.0,gas,automatic,3164.0,2017-02-22 00:09:21.600,3341.0
13732,13732,11.0,32389.0,35731.0,2.0,2.0,gas,manual,7872.0,2017-02-22 00:09:55.200,7274.0
13733,13733,9.0,27376.0,22482.0,2.0,4.0,electric,automatic,5321.0,2017-02-22 00:10:28.800,4838.0
13734,13734,6.0,161684.0,17919.0,2.0,3.0,gas,automatic,2323.0,2017-02-22 00:11:02.400,1661.0
13735,13735,9.0,146641.0,36603.0,3.0,3.0,diesel,manual,3038.0,2017-02-22 00:11:36.000,4214.0
13736,13736,16.0,171315.0,28322.0,2.0,4.0,gas,manual,1624.0,2017-02-22 00:12:09.600,1586.0
13737,13737,10.0,40134.0,27699.0,1.0,4.0,diesel,manual,6575.0,2017-02-22 00:12:43.200,6056.0
13738,13738,10.0,142203.0,37537.0,1.0,2.0,electric,manual,7066.0,2017-02-22 00:13:16.800,8987.0
13739,13739,16.0,11526.0,29810.0,1.0,3.0,gas,manual,6062.0,2017-02-22 00:13:50.400,7114.0
13740,13740,13.0,144890.0,23912.0,3.0,5.0,gas,automatic,1106.0,2017-02-22 00:14:24.000,813.0
13741,13741,16.0,42502.0,31415.0,2.0,4.0,gas,automatic,3697.0,2017-02-22 00:14:57.600,2255.0
13742,13742,7.0,134998.0,33914.0,1.0,5.0,electric,manual,7433.0,2017-02-22 00:15:31.200,9216.0
13743,13743,18.0,187066.0,40405.0,3.0,5.0,gas,manual,967.0,2017-02-22 00:16:04.800,785.0
13744,13744,18.0,41210.0,34751.0,1.0,4.0,gas,manual,4489.0,2017-02-22 00:16:38.400,3034.0
13745,13745,9.0,125714.0,25966.0,5.0,3.0,gas,manual,1801.0,2017-02-22 00:17:12.000,2411.0
13746,13746,14.0,78853.0,31769.0,1.0,3.0,electric,automatic,5407.0,2017-02-22 00:17:45.600,6942.0
13747,13747,7.0,109561.0,40748.0,1.0,5.0,gas,manual,7970.0,2017-02-22 00:18:19.200,7924.0
13748,13748,14.0,60143.0,47965.0,3.0,3.0,gas,manual,5234.0,2017-02-22 00:18:52.800,7553.0
13749,13749,14.0,55845.0,36369.0,1.0,4.0,electric,manual,7401.0,2017-02-22 00:19:26.400,6341.0
13750,13750,5.0,131999.0,19973.0,1.0,5.0,diesel,manual,3739.0,2017-02-22 00:20:00.000,4776.0
13751,13751,11.0,94489.0,39201.0,2.0,5.0,diesel,manual,3828.0,2017-02-22 00:20:33.600,2548.0
13752,13752,16.0,53102.0,36255.0,5.0,5.0,diesel,manual,1316.0,2017-02-22 00:21:07.200,1002.0
13753,13753,12.0,92598.0,33820.0,1.0,4.0,gas,automatic,4865.0,2017-02-22 00:21:40.800,4675.0
13754,13754,4.0,51400.0,38919.0,1.0,3.0,electric,manual,18174.0,2017-02-22 00:22:14.400,19907.0
13755,13755,8.0,23735.0,29023.0,1.0,5.0,gas,manual,9238.0,2017-02-22 00:22:48.000,11327.0
13756,13756,6.0,104194.0,40983.0,1.0,2.0,diesel,manual,9833.0,2017-02-22 00:23:21.600,8187.0
13757,13757,16.0,133945.0,18968.0,2.0,5.0,electric,manual,1605.0,2017-02-22 00:23:55.200,1046.0
13758,13758,10.0,140645.0,21282.0,2.0,4.0,diesel,automatic,1558.0,2017-02-22 00:24:28.800,2145.0
13759,13759,14.0,166516.0,33237.0,2.0,5.0,diesel,manual,1577.0,2017-02-22 00:25:02.400,1277.0
13760,13760,9.0,96276.0,38092.0,2.0,2.0,electric,automatic,7387.0,2017-02-22 00:25:36.000,5421.0
13761,13761,20.0,96546.0,30895.0,1.0,3.0,gas,manual,2797.0,2017-02-22 00:26:09.600,2436.0
13762,13762,2.0,99229.0,32969.0,2.0,3.0,diesel,manual,8578.0,2017-02-22 00:26:43.200,10930.0
13763,13763,14.0,76028.0,23730.0,1.0,4.0,electric,manual,4194.0,2017-02-22 00:27:16.800,3764.0
13764,13764,3.0,156217.0,23717.0,5.0,4.0,diesel,manual,1589.0,2017-02-22 00:27:50.400,1122.0
13765,13765,18.0,18365.0,28490.0,1.0,5.0,diesel,manual,3133.0,2017-02-22 00:28:24.000,3514.0
13766,13766,7.0,171086.0,24621.0,1.0,4.0,gas,manual,3651.0,2017-02-22 00:28:57.600,2478.0
13767,13767,5.0,117296.0,25047.0,2.0,5.0,diesel,manual,3884.0,2017-02-22 00:29:31.200,2938.0
13768,13768,17.0,84794.0,28056.0,3.0,5.0,diesel,manual,1149.0,2017-02-22 00:30:04.800,752.0
13769,13769,16.0,26269.0,31798.0,1.0,5.0,electric,manual,6053.0,2017-02-22 00:30:38.400,5653.0
13770,13770,12.0,103528.0,23971.0,4.0,5.0,gas,manual,1562.0,2017-02-22 00:31:12.000,2522.0
13771,13771,4.0,118752.0,24380.0,3.0,5.0,gas,automatic,3146.0,2017-02-22 00:31:45.600,3625.0
13772,13772,11.0,144294.0,21659.0,1.0,4.0,diesel,automatic,2087.0,2017-02-22 00:32:19.200,2383.0
13773,13773,5.0,118104.0,29494.0,2.0,5.0,gas,automatic,4672.0,2017-02-22 00:32:52.800,3721.0
13774,13774,18.0,75859.0,33442.0,5.0,5.0,gas,manual,1142.0,2017-02-22 00:33:26.400,2127.0
13775,13775,17.0,107319.0,40305.0,1.0,5.0,diesel,manual,2867.0,2017-02-22 00:34:00.000,1633.0
13776,13776,14.0,26483.0,25456.0,1.0,3.0,diesel,automatic,4018.0,2017-02-22 00:34:33.600,5398.0
13777,13777,10.0,15715.0,42135.0,2.0,4.0,gas,manual,9667.0,2017-02-22 00:35:07.200,10789.0
13778,13778,11.0,131879.0,37102.0,5.0,4.0,gas,manual,1833.0,2017-02-22 00:35:40.800,2090.0
13779,13779,17.0,178953.0,38926.0,2.0,3.0,gas,manual,2015.0,2017-02-22 00:36:14.400,2267.0
13780,13780,14.0,154357.0,36461.0,5.0,5.0,gas,automatic,816.0,2017-02-22 00:36:48.000,1350.0
13781,13781,8.0,106464.0,28253.0,2.0,4.0,gas,manual,4554.0,2017-02-22 00:37:21.600,5263.0
13782,13782,14.0,149233.0,38859.0,1.0,3.0,diesel,manual,3093.0,2017-02-22 00:37:55.200,3120.0
13783,13783,18.0,14450.0,24917.0,4.0,4.0,diesel,manual,1571.0,2017-02-22 00:38:28.800,815.0
13784,13784,15.0,98366.0,24964.0,2.0,2.0,gas,manual,2956.0,2017-02-22 00:39:02.400,3351.0
13785,13785,6.0,189941.0,32317.0,1.0,3.0,gas,manual,5165.0,2017-02-22 00:39:36.000,6915.0
13786,13786,12.0,58207.0,27810.0,3.0,5.0,electric,manual,3973.0,2017-02-22 00:40:09.600,3425.0
13787,13787,19.0,74937.0,34457.0,3.0,5.0,gas,manual,1978.0,2017-02-22 00:40:43.200,1600.0
13788,13788,4.0,39323.0,43188.0,1.0,5.0,gas,manual,17491.0,2017-02-22 00:41:16.800,21256.0
13789,13789,9.0,123484.0,43526.0,1.0,4.0,diesel,manual,6171.0,2017-02-22 00:41:50.400,5663.0
13790,13790,6.0,105255.0,31060.0,4.0,2.0,gas,manual,4763.0,2017-02-22 00:42:24.000,5943.0
13791,13791,12.0,53425.0,34251.0,1.0,2.0,gas,manual,7869.0,2017-02-22 00:42:57.600,9579.0
13792,13792,9.0,167940.0,35000.0,3.0,3.0,diesel,manual,2388.0,2017-02-22 00:43:31.200,1450.0
13793,13793,10.0,70589.0,24293.0,4.0,5.0,gas,manual,2418.0,2017-02-22 00:44:04.800,1977.0
13794,13794,9.0,146595.0,42420.0,4.0,4.0,diesel,manual,2456.0,2017-02-22 00:44:38.400,3520.0
13795,13795,11.0,111750.0,17782.0,2.0,5.0,electric,automatic,2034.0,2017-02-22 00:45:12.000,2713.0
13796,13796,11.0,171193.0,32471.0,2.0,5.0,gas,automatic,1733.0,2017-02-22 00:45:45.600,1211.0
13797,13797,14.0,12280.0,22207.0,1.0,5.0,gas,automatic,4050.0,2017-02-22 00:46:19.200,5196.0
13798,13798,8.0,95328.0,22506.0,1.0,4.0,diesel,automatic,3696.0,2017-02-22 00:46:52.800,4088.0
13799,13799,11.0,77423.0,27737.0,3.0,4.0,diesel,manual,2677.0,2017-02-22 00:47:26.400,1650.0
13800,13800,19.0,172516.0,29336.0,1.0,5.0,diesel,manual,960.0,2017-02-22 00:48:00.000,809.0
13801,13801,12.0,146283.0,39298.0,2.0,5.0,gas,manual,3064.0,2017-02-22 00:48:33.600,2470.0
13802,13802,3.0,47425.0,32917.0,2.0,5.0,gas,manual,11574.0,2017-02-22 00:49:07.200,11246.0
13803,13803,11.0,22469.0,27039.0,1.0,5.0,diesel,automatic,5537.0,2017-02-22 00:49:40.800,4084.0
13804,13804,13.0,150532.0,16839.0,1.0,4.0,gas,automatic,1679.0,2017-02-22 00:50:14.400,2006.0
13805,13805,11.0,118122.0,32884.0,5.0,5.0,electric,automatic,1778.0,2017-02-22 00:50:48.000,1464.0
13806,13806,13.0,61531.0,27089.0,4.0,2.0,gas,manual,3062.0,2017-02-22 00:51:21.600,3640.0
13807,13807,7.0,157230.0,32602.0,1.0,4.0,electric,manual,6457.0,2017-02-22 00:51:55.200,6340.0
13808,13808,3.0,176680.0,22570.0,4.0,5.0,gas,manual,1918.0,2017-02-22 00:52:28.800,1601.0
13809,13809,5.0,154358.0,47907.0,1.0,2.0,gas,manual,10321.0,2017-02-22 00:53:02.400,8843.0
13810,13810,2.0,136677.0,32136.0,1.0,4.0,gas,manual,9307.0,2017-02-22 00:53:36.000,10329.0
13811,13811,14.0,42072.0,22519.0,3.0,3.0,gas,automatic,2180.0,2017-02-22 00:54:09.600,2529.0
13812,13812,18.0,31330.0,20250.0,1.0,4.0,gas,manual,3061.0,2017-02-22 00:54:43.200,3315.0
13813,13813,15.0,26781.0,48076.0,1.0,5.0,gas,manual,7557.0,2017-02-22 00:55:16.800,8173.0
13814,13814,14.0,23439.0,22512.0,1.0,5.0,diesel,manual,3705.0,2017-02-22 00:55:50.400,3387.0
13815,13815,15.0,115512.0,26008.0,2.0,4.0,gas,automatic,1837.0,2017-02-22 00:56:24.000,2183.0
