,Unnamed: 0,car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_pred,timestamp,y_true
47143,47143,8.0,141295.0,43151.0,4.0,5.0,diesel,automatic,1833.0,2017-03-07 00:00:04.800,
47144,47144,9.0,97500.0,30498.0,2.0,4.0,diesel,automatic,3531.0,2017-03-07 00:00:38.400,
47145,47145,9.0,71865.0,28207.0,1.0,4.0,gas,manual,6218.0,2017-03-07 00:01:12.000,
47146,47146,10.0,86650.0,35308.0,2.0,5.0,gas,manual,4928.0,2017-03-07 00:01:45.600,
47147,47147,7.0,99900.0,31721.0,4.0,4.0,diesel,automatic,2656.0,2017-03-07 00:02:19.200,
47148,47148,5.0,38520.0,19279.0,1.0,2.0,electric,manual,9143.0,2017-03-07 00:02:52.800,
47149,47149,10.0,77831.0,34675.0,1.0,5.0,electric,manual,7366.0,2017-03-07 00:03:26.400,
47150,47150,6.0,37491.0,26636.0,1.0,3.0,electric,manual,10644.0,2017-03-07 00:04:00.000,
47151,47151,17.0,126929.0,34681.0,2.0,5.0,diesel,automatic,1137.0,2017-03-07 00:04:33.600,
47152,47152,15.0,184523.0,40970.0,5.0,5.0,diesel,automatic,451.0,2017-03-07 00:05:07.200,
47153,47153,9.0,80956.0,29352.0,1.0,4.0,gas,manual,6133.0,2017-03-07 00:05:40.800,
47154,47154,4.0,94794.0,33242.0,2.0,4.0,diesel,manual,6688.0,2017-03-07 00:06:14.400,
47155,47155,15.0,119870.0,32027.0,2.0,5.0,diesel,automatic,1360.0,2017-03-07 00:06:48.000,
47156,47156,10.0,78475.0,26306.0,1.0,3.0,gas,manual,5819.0,2017-03-07 00:07:21.600,
47157,47157,7.0,34250.0,29324.0,1.0,3.0,electric,manual,11320.0,2017-03-07 00:07:55.200,
47158,47158,14.0,149208.0,33962.0,4.0,5.0,diesel,manual,1037.0,2017-03-07 00:08:28.800,
47159,47159,5.0,52129.0,25475.0,1.0,3.0,gas,manual,9389.0,2017-03-07 00:09:02.400,
47160,47160,11.0,55388.0,30949.0,2.0,4.0,gas,manual,4788.0,2017-03-07 00:09:36.000,
47161,47161,11.0,111659.0,29452.0,1.0,5.0,gas,manual,3969.0,2017-03-07 00:10:09.600,
47162,47162,14.0,107666.0,38076.0,2.0,5.0,diesel,automatic,2176.0,2017-03-07 00:10:43.200,
47163,47163,7.0,88123.0,34174.0,3.0,4.0,gas,manual,5141.0,2017-03-07 00:11:16.800,
47164,47164,2.0,31519.0,27896.0,2.0,2.0,gas,manual,12047.0,2017-03-07 00:11:50.400,
47165,47165,20.0,159491.0,36277.0,4.0,5.0,diesel,automatic,345.0,2017-03-07 00:12:24.000,
47166,47166,19.0,127824.0,33549.0,3.0,5.0,gas,automatic,977.0,2017-03-07 00:12:57.600,
47167,47167,10.0,86104.0,26534.0,2.0,4.0,gas,manual,4184.0,2017-03-07 00:13:31.200,
47168,47168,19.0,87624.0,30808.0,2.0,4.0,gas,manual,2259.0,2017-03-07 00:14:04.800,
47169,47169,2.0,23574.0,31641.0,1.0,3.0,electric,manual,18997.0,2017-03-07 00:14:38.400,
47170,47170,9.0,128029.0,42645.0,5.0,5.0,diesel,automatic,1364.0,2017-03-07 00:15:12.000,
47171,47171,4.0,26573.0,21670.0,1.0,2.0,electric,manual,11947.0,2017-03-07 00:15:45.600,
47172,47172,19.0,176573.0,40756.0,5.0,5.0,diesel,automatic,299.0,2017-03-07 00:16:19.200,
47173,47173,10.0,56884.0,21855.0,1.0,3.0,gas,manual,5408.0,2017-03-07 00:16:52.800,
47174,47174,2.0,24829.0,21359.0,1.0,3.0,electric,manual,13161.0,2017-03-07 00:17:26.400,
47175,47175,12.0,136106.0,32553.0,2.0,5.0,diesel,automatic,1680.0,2017-03-07 00:18:00.000,
47176,47176,14.0,129032.0,35388.0,2.0,5.0,gas,manual,2398.0,2017-03-07 00:18:33.600,
47177,47177,19.0,83500.0,29981.0,1.0,4.0,electric,manual,3475.0,2017-03-07 00:19:07.200,
47178,47178,7.0,35335.0,24424.0,1.0,3.0,electric,manual,9047.0,2017-03-07 00:19:40.800,
47179,47179,13.0,122282.0,33034.0,2.0,4.0,gas,manual,3374.0,2017-03-07 00:20:14.400,
47180,47180,9.0,131440.0,39015.0,4.0,5.0,gas,automatic,2081.0,2017-03-07 00:20:48.000,
47181,47181,5.0,50066.0,24965.0,3.0,3.0,gas,manual,5698.0,2017-03-07 00:21:21.600,
47182,47182,11.0,97531.0,26410.0,3.0,4.0,diesel,manual,2016.0,2017-03-07 00:21:55.200,
47183,47183,10.0,107652.0,26558.0,1.0,3.0,gas,manual,4971.0,2017-03-07 00:22:28.800,
47184,47184,20.0,168754.0,35407.0,3.0,5.0,diesel,automatic,488.0,2017-03-07 00:23:02.400,
47185,47185,3.0,34799.0,19878.0,1.0,2.0,gas,manual,10767.0,2017-03-07 00:23:36.000,
47186,47186,2.0,42179.0,27464.0,1.0,3.0,gas,manual,13554.0,2017-03-07 00:24:09.600,
47187,47187,4.0,30683.0,23978.0,1.0,3.0,gas,manual,10931.0,2017-03-07 00:24:43.200,
47188,47188,19.0,160751.0,39278.0,3.0,5.0,diesel,automatic,583.0,2017-03-07 00:25:16.800,
47189,47189,11.0,75077.0,23547.0,2.0,3.0,gas,manual,3826.0,2017-03-07 00:25:50.400,
47190,47190,9.0,78016.0,25014.0,2.0,4.0,gas,manual,4345.0,2017-03-07 00:26:24.000,
47191,47191,11.0,125895.0,32282.0,2.0,5.0,diesel,manual,2405.0,2017-03-07 00:26:57.600,
47192,47192,20.0,156334.0,39665.0,3.0,5.0,gas,automatic,760.0,2017-03-07 00:27:31.200,
47193,47193,2.0,33647.0,31067.0,1.0,3.0,electric,manual,16993.0,2017-03-07 00:28:04.800,
47194,47194,18.0,155700.0,39800.0,4.0,5.0,diesel,automatic,556.0,2017-03-07 00:28:38.400,
47195,47195,12.0,116129.0,28415.0,3.0,4.0,diesel,manual,1832.0,2017-03-07 00:29:12.000,
47196,47196,5.0,67519.0,25817.0,2.0,3.0,diesel,manual,6462.0,2017-03-07 00:29:45.600,
47197,47197,10.0,150065.0,32567.0,3.0,5.0,diesel,automatic,1555.0,2017-03-07 00:30:19.200,
47198,47198,20.0,187557.0,45139.0,5.0,5.0,diesel,automatic,226.0,2017-03-07 00:30:52.800,
47199,47199,9.0,76785.0,32244.0,1.0,5.0,gas,manual,6473.0,2017-03-07 00:31:26.400,
47200,47200,9.0,81877.0,30006.0,1.0,4.0,gas,manual,6733.0,2017-03-07 00:32:00.000,
47201,47201,6.0,94945.0,32056.0,1.0,4.0,gas,manual,8490.0,2017-03-07 00:32:33.600,
47202,47202,4.0,47773.0,36062.0,1.0,5.0,gas,manual,14759.0,2017-03-07 00:33:07.200,
47203,47203,8.0,119755.0,34371.0,4.0,4.0,diesel,manual,2434.0,2017-03-07 00:33:40.800,
47204,47204,9.0,115328.0,40854.0,4.0,5.0,diesel,automatic,1996.0,2017-03-07 00:34:14.400,
47205,47205,11.0,80153.0,34821.0,1.0,5.0,gas,manual,5831.0,2017-03-07 00:34:48.000,
47206,47206,5.0,14593.0,18545.0,1.0,2.0,electric,manual,9864.0,2017-03-07 00:35:21.600,
47207,47207,10.0,90218.0,25132.0,2.0,3.0,gas,manual,4540.0,2017-03-07 00:35:55.200,
47208,47208,12.0,84768.0,29222.0,1.0,4.0,gas,manual,4726.0,2017-03-07 00:36:28.800,
47209,47209,19.0,138096.0,31424.0,3.0,4.0,diesel,automatic,808.0,2017-03-07 00:37:02.400,
47210,47210,10.0,115884.0,39551.0,4.0,4.0,diesel,automatic,1914.0,2017-03-07 00:37:36.000,
47211,47211,11.0,115187.0,39312.0,3.0,5.0,gas,manual,3190.0,2017-03-07 00:38:09.600,
47212,47212,11.0,165681.0,40470.0,3.0,5.0,diesel,automatic,1315.0,2017-03-07 00:38:43.200,
47213,47213,11.0,74368.0,31352.0,1.0,4.0,gas,manual,5889.0,2017-03-07 00:39:16.800,
47214,47214,4.0,95559.0,36413.0,2.0,4.0,gas,manual,8226.0,2017-03-07 00:39:50.400,
47215,47215,2.0,10848.0,26307.0,1.0,3.0,electric,manual,16651.0,2017-03-07 00:40:24.000,
47216,47216,18.0,128956.0,37523.0,4.0,5.0,diesel,automatic,662.0,2017-03-07 00:40:57.600,
47217,47217,9.0,109194.0,29733.0,2.0,4.0,gas,manual,4058.0,2017-03-07 00:41:31.200,
47218,47218,6.0,42526.0,22866.0,1.0,3.0,electric,manual,9340.0,2017-03-07 00:42:04.800,
47219,47219,3.0,39509.0,25362.0,1.0,3.0,gas,manual,11778.0,2017-03-07 00:42:38.400,
