,Unnamed: 0,car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_pred,timestamp,y_true
36858,36858,16.0,123048.0,42026.0,3.0,5.0,diesel,automatic,1098.0,2017-03-03 00:00:28.800,
36859,36859,5.0,28645.0,20603.0,1.0,2.0,electric,manual,10073.0,2017-03-03 00:01:02.400,
36860,36860,6.0,81933.0,39432.0,3.0,4.0,diesel,automatic,4981.0,2017-03-03 00:01:36.000,
36861,36861,7.0,26852.0,22267.0,1.0,3.0,electric,manual,8494.0,2017-03-03 00:02:09.600,
36862,36862,10.0,61457.0,22721.0,1.0,3.0,gas,manual,5597.0,2017-03-03 00:02:43.200,
36863,36863,5.0,84951.0,30821.0,4.0,3.0,diesel,manual,4032.0,2017-03-03 00:03:16.800,
36864,36864,12.0,140332.0,31575.0,2.0,5.0,diesel,automatic,1654.0,2017-03-03 00:03:50.400,
36865,36865,17.0,116410.0,34064.0,2.0,4.0,gas,manual,2400.0,2017-03-03 00:04:24.000,
36866,36866,16.0,133784.0,39388.0,4.0,5.0,diesel,automatic,699.0,2017-03-03 00:04:57.600,
36867,36867,3.0,45983.0,32558.0,1.0,4.0,gas,manual,14369.0,2017-03-03 00:05:31.200,
36868,36868,9.0,108450.0,30261.0,2.0,4.0,gas,manual,4062.0,2017-03-03 00:06:04.800,
36869,36869,7.0,57513.0,26316.0,2.0,3.0,diesel,manual,5865.0,2017-03-03 00:06:38.400,
36870,36870,4.0,59115.0,29231.0,1.0,3.0,gas,manual,11591.0,2017-03-03 00:07:12.000,
36871,36871,2.0,23221.0,25094.0,1.0,2.0,gas,manual,15316.0,2017-03-03 00:07:45.600,
36872,36872,4.0,43343.0,24948.0,3.0,2.0,gas,manual,7158.0,2017-03-03 00:08:19.200,
36873,36873,11.0,83971.0,26894.0,2.0,4.0,gas,manual,3894.0,2017-03-03 00:08:52.800,
36874,36874,18.0,123034.0,28152.0,1.0,5.0,gas,manual,1841.0,2017-03-03 00:09:26.400,
36875,36875,10.0,152513.0,37711.0,2.0,5.0,diesel,automatic,2088.0,2017-03-03 00:10:00.000,
36876,36876,15.0,107363.0,34106.0,3.0,5.0,gas,manual,2272.0,2017-03-03 00:10:33.600,
36877,36877,18.0,148599.0,34348.0,3.0,5.0,diesel,automatic,683.0,2017-03-03 00:11:07.200,
36878,36878,15.0,168770.0,44051.0,5.0,5.0,diesel,automatic,558.0,2017-03-03 00:11:40.800,
36879,36879,19.0,115554.0,36524.0,1.0,5.0,gas,automatic,2198.0,2017-03-03 00:12:14.400,
36880,36880,5.0,73841.0,33309.0,2.0,4.0,gas,manual,8690.0,2017-03-03 00:12:48.000,
36881,36881,7.0,42808.0,23512.0,1.0,3.0,gas,manual,7669.0,2017-03-03 00:13:21.600,
36882,36882,10.0,123958.0,34199.0,2.0,4.0,gas,manual,4034.0,2017-03-03 00:13:55.200,
36883,36883,20.0,172424.0,41242.0,5.0,5.0,diesel,automatic,261.0,2017-03-03 00:14:28.800,
36884,36884,3.0,24874.0,23490.0,1.0,3.0,electric,manual,13088.0,2017-03-03 00:15:02.400,
36885,36885,3.0,18427.0,21511.0,1.0,2.0,electric,manual,13315.0,2017-03-03 00:15:36.000,
36886,36886,17.0,120566.0,28289.0,3.0,4.0,diesel,manual,1054.0,2017-03-03 00:16:09.600,
36887,36887,10.0,77856.0,26015.0,2.0,3.0,gas,manual,4572.0,2017-03-03 00:16:43.200,
36888,36888,18.0,134141.0,36077.0,3.0,5.0,diesel,automatic,867.0,2017-03-03 00:17:16.800,
36889,36889,18.0,163598.0,37791.0,4.0,5.0,diesel,automatic,482.0,2017-03-03 00:17:50.400,
36890,36890,4.0,46399.0,26456.0,1.0,3.0,gas,manual,11653.0,2017-03-03 00:18:24.000,
36891,36891,16.0,139347.0,42097.0,3.0,5.0,gas,automatic,1483.0,2017-03-03 00:18:57.600,
36892,36892,5.0,87106.0,37541.0,3.0,5.0,gas,manual,6021.0,2017-03-03 00:19:31.200,
36893,36893,11.0,119447.0,33068.0,3.0,5.0,gas,manual,2664.0,2017-03-03 00:20:04.800,
36894,36894,10.0,109230.0,32201.0,1.0,5.0,gas,manual,4939.0,2017-03-03 00:20:38.400,
36895,36895,16.0,146823.0,39309.0,3.0,5.0,diesel,automatic,888.0,2017-03-03 00:21:12.000,
36896,36896,8.0,52113.0,27899.0,1.0,3.0,gas,manual,8126.0,2017-03-03 00:21:45.600,
36897,36897,15.0,102640.0,24217.0,2.0,3.0,diesel,manual,1977.0,2017-03-03 00:22:19.200,
36898,36898,19.0,107588.0,29418.0,1.0,4.0,gas,manual,2562.0,2017-03-03 00:22:52.800,
