,Unnamed: 0,car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_pred,timestamp,y_true
31715,31715,10.0,97954.0,27299.0,1.0,4.0,gas,manual,5006.0,2017-03-01 00:00:24.000,
31716,31716,11.0,110720.0,30901.0,3.0,4.0,diesel,manual,2132.0,2017-03-01 00:00:57.600,
31717,31717,13.0,112995.0,31706.0,3.0,4.0,diesel,automatic,1408.0,2017-03-01 00:01:31.200,
31718,31718,14.0,151148.0,31449.0,3.0,5.0,diesel,automatic,1015.0,2017-03-01 00:02:04.800,
31719,31719,20.0,144864.0,28470.0,3.0,5.0,gas,manual,907.0,2017-03-01 00:02:38.400,
31720,31720,16.0,84540.0,32140.0,2.0,4.0,gas,manual,2837.0,2017-03-01 00:03:12.000,
31721,31721,18.0,118536.0,26323.0,2.0,4.0,gas,manual,1701.0,2017-03-01 00:03:45.600,
31722,31722,7.0,28649.0,24473.0,1.0,3.0,electric,manual,9253.0,2017-03-01 00:04:19.200,
31723,31723,11.0,98099.0,36832.0,3.0,4.0,gas,automatic,3031.0,2017-03-01 00:04:52.800,
31724,31724,9.0,55388.0,27648.0,1.0,4.0,gas,manual,6771.0,2017-03-01 00:05:26.400,
31725,31725,11.0,119771.0,37446.0,3.0,4.0,diesel,automatic,2154.0,2017-03-01 00:06:00.000,
31726,31726,20.0,155398.0,35505.0,5.0,5.0,diesel,automatic,247.0,2017-03-01 00:06:33.600,
31727,31727,7.0,103740.0,38290.0,3.0,5.0,diesel,manual,4169.0,2017-03-01 00:07:07.200,
31728,31728,10.0,116395.0,28275.0,3.0,4.0,diesel,manual,2227.0,2017-03-01 00:07:40.800,
31729,31729,16.0,114108.0,38177.0,2.0,5.0,gas,automatic,2108.0,2017-03-01 00:08:14.400,
31730,31730,11.0,150965.0,32180.0,4.0,4.0,diesel,manual,1335.0,2017-03-01 00:08:48.000,
31731,31731,16.0,163984.0,43793.0,5.0,5.0,diesel,automatic,505.0,2017-03-01 00:09:21.600,
31732,31732,14.0,117563.0,34297.0,2.0,5.0,diesel,automatic,1737.0,2017-03-01 00:09:55.200,
31733,31733,12.0,155340.0,43614.0,4.0,5.0,diesel,automatic,978.0,2017-03-01 00:10:28.800,
31734,31734,14.0,132978.0,33750.0,2.0,4.0,diesel,automatic,1800.0,2017-03-01 00:11:02.400,
31735,31735,9.0,86232.0,32550.0,2.0,4.0,gas,manual,5388.0,2017-03-01 00:11:36.000,
31736,31736,16.0,120825.0,30718.0,2.0,4.0,diesel,automatic,1460.0,2017-03-01 00:12:09.600,
31737,31737,11.0,165316.0,41894.0,5.0,5.0,diesel,automatic,687.0,2017-03-01 00:12:43.200,
31738,31738,2.0,11283.0,19989.0,1.0,2.0,electric,manual,13852.0,2017-03-01 00:13:16.800,
31739,31739,9.0,35902.0,22346.0,1.0,3.0,electric,manual,7425.0,2017-03-01 00:13:50.400,
31740,31740,6.0,91343.0,28897.0,1.0,4.0,gas,manual,7521.0,2017-03-01 00:14:24.000,
31741,31741,19.0,179603.0,45258.0,5.0,5.0,diesel,automatic,321.0,2017-03-01 00:14:57.600,
31742,31742,14.0,111347.0,25108.0,2.0,3.0,gas,manual,2706.0,2017-03-01 00:15:31.200,
31743,31743,17.0,91336.0,28374.0,3.0,4.0,diesel,manual,1281.0,2017-03-01 00:16:04.800,
31744,31744,20.0,182179.0,33941.0,5.0,5.0,diesel,automatic,201.0,2017-03-01 00:16:38.400,
31745,31745,11.0,93563.0,28763.0,2.0,4.0,gas,manual,3785.0,2017-03-01 00:17:12.000,
31746,31746,18.0,147665.0,32389.0,3.0,5.0,diesel,automatic,683.0,2017-03-01 00:17:45.600,
31747,31747,8.0,48836.0,32865.0,2.0,3.0,gas,manual,8082.0,2017-03-01 00:18:19.200,
31748,31748,17.0,139973.0,41693.0,4.0,5.0,diesel,automatic,659.0,2017-03-01 00:18:52.800,
31749,31749,8.0,119192.0,41090.0,3.0,5.0,diesel,automatic,3220.0,2017-03-01 00:19:26.400,
31750,31750,20.0,192413.0,43388.0,5.0,5.0,diesel,automatic,250.0,2017-03-01 00:20:00.000,
31751,31751,5.0,65896.0,27254.0,1.0,3.0,gas,manual,9318.0,2017-03-01 00:20:33.600,
31752,31752,18.0,131273.0,37807.0,4.0,5.0,diesel,automatic,633.0,2017-03-01 00:21:07.200,
31753,31753,13.0,155809.0,36705.0,2.0,5.0,diesel,automatic,1610.0,2017-03-01 00:21:40.800,
31754,31754,18.0,160232.0,37690.0,4.0,5.0,diesel,automatic,489.0,2017-03-01 00:22:14.400,
31755,31755,11.0,87351.0,31121.0,2.0,5.0,gas,manual,3658.0,2017-03-01 00:22:48.000,
31756,31756,8.0,95234.0,34643.0,2.0,5.0,gas,manual,5407.0,2017-03-01 00:23:21.600,
31757,31757,20.0,96037.0,22245.0,3.0,3.0,diesel,manual,879.0,2017-03-01 00:23:55.200,
31758,31758,10.0,63437.0,28052.0,2.0,3.0,gas,manual,4952.0,2017-03-01 00:24:28.800,
31759,31759,6.0,64395.0,36345.0,1.0,5.0,gas,manual,10792.0,2017-03-01 00:25:02.400,
31760,31760,11.0,123550.0,32606.0,4.0,4.0,diesel,manual,1572.0,2017-03-01 00:25:36.000,
31761,31761,6.0,117963.0,35508.0,5.0,4.0,diesel,automatic,2158.0,2017-03-01 00:26:09.600,
31762,31762,5.0,95027.0,39247.0,3.0,5.0,gas,manual,5862.0,2017-03-01 00:26:43.200,
