,Unnamed: 0,car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_pred,timestamp,y_true
57429,57429,14.0,149319.0,36569.0,4.0,5.0,diesel,manual,1066.0,2017-03-11 00:00:14.400,
57430,57430,12.0,143035.0,37813.0,3.0,5.0,diesel,automatic,1288.0,2017-03-11 00:00:48.000,
57431,57431,5.0,57301.0,35289.0,1.0,4.0,gas,manual,12710.0,2017-03-11 00:01:21.600,
57432,57432,5.0,46063.0,25449.0,1.0,3.0,electric,manual,10868.0,2017-03-11 00:01:55.200,
57433,57433,11.0,137507.0,42703.0,4.0,5.0,diesel,automatic,1253.0,2017-03-11 00:02:28.800,
57434,57434,18.0,114215.0,30789.0,2.0,5.0,diesel,manual,1337.0,2017-03-11 00:03:02.400,
57435,57435,18.0,161641.0,37586.0,4.0,5.0,diesel,automatic,482.0,2017-03-11 00:03:36.000,
57436,57436,7.0,95509.0,38788.0,2.0,5.0,gas,manual,6188.0,2017-03-11 00:04:09.600,
57437,57437,19.0,144486.0,36883.0,3.0,5.0,diesel,automatic,679.0,2017-03-11 00:04:43.200,
57438,57438,5.0,17754.0,21272.0,1.0,2.0,electric,manual,11192.0,2017-03-11 00:05:16.800,
57439,57439,13.0,65761.0,26354.0,1.0,3.0,electric,manual,5834.0,2017-03-11 00:05:50.400,
57440,57440,7.0,141538.0,34917.0,3.0,5.0,diesel,automatic,2266.0,2017-03-11 00:06:24.000,
57441,57441,7.0,57217.0,30622.0,2.0,3.0,gas,manual,7611.0,2017-03-11 00:06:57.600,
57442,57442,18.0,133714.0,31774.0,1.0,5.0,gas,manual,2076.0,2017-03-11 00:07:31.200,
57443,57443,6.0,82802.0,34190.0,3.0,4.0,diesel,automatic,4146.0,2017-03-11 00:08:04.800,
57444,57444,16.0,87463.0,23388.0,1.0,3.0,gas,manual,2948.0,2017-03-11 00:08:38.400,
57445,57445,15.0,136035.0,37605.0,3.0,5.0,diesel,automatic,1106.0,2017-03-11 00:09:12.000,
57446,57446,18.0,111158.0,41631.0,2.0,5.0,gas,automatic,1932.0,2017-03-11 00:09:45.600,
57447,57447,17.0,146531.0,31827.0,5.0,4.0,diesel,automatic,582.0,2017-03-11 00:10:19.200,
57448,57448,11.0,97679.0,28874.0,1.0,4.0,gas,manual,4744.0,2017-03-11 00:10:52.800,
57449,57449,12.0,154123.0,36665.0,3.0,5.0,diesel,automatic,1172.0,2017-03-11 00:11:26.400,
57450,57450,19.0,105918.0,32390.0,3.0,4.0,diesel,automatic,950.0,2017-03-11 00:12:00.000,
57451,57451,20.0,157468.0,34744.0,3.0,5.0,diesel,automatic,511.0,2017-03-11 00:12:33.600,
57452,57452,13.0,123645.0,32480.0,4.0,5.0,diesel,automatic,946.0,2017-03-11 00:13:07.200,
57453,57453,20.0,157599.0,30220.0,3.0,4.0,diesel,automatic,507.0,2017-03-11 00:13:40.800,
57454,57454,9.0,104958.0,35569.0,2.0,5.0,gas,manual,4816.0,2017-03-11 00:14:14.400,
57455,57455,15.0,140927.0,42121.0,3.0,5.0,gas,automatic,1699.0,2017-03-11 00:14:48.000,
57456,57456,7.0,98903.0,24809.0,2.0,3.0,gas,manual,4976.0,2017-03-11 00:15:21.600,
57457,57457,20.0,179401.0,42715.0,5.0,5.0,diesel,automatic,272.0,2017-03-11 00:15:55.200,
57458,57458,11.0,116966.0,36635.0,3.0,5.0,diesel,automatic,1748.0,2017-03-11 00:16:28.800,
57459,57459,10.0,109212.0,35866.0,3.0,5.0,diesel,automatic,2171.0,2017-03-11 00:17:02.400,
57460,57460,16.0,163175.0,37908.0,5.0,5.0,diesel,automatic,442.0,2017-03-11 00:17:36.000,
57461,57461,15.0,118264.0,24101.0,3.0,3.0,diesel,manual,1353.0,2017-03-11 00:18:09.600,
57462,57462,6.0,96147.0,31058.0,2.0,4.0,diesel,manual,5263.0,2017-03-11 00:18:43.200,
57463,57463,5.0,144798.0,41496.0,3.0,5.0,diesel,automatic,3538.0,2017-03-11 00:19:16.800,
57464,57464,7.0,69181.0,32248.0,2.0,4.0,gas,manual,6845.0,2017-03-11 00:19:50.400,
57465,57465,19.0,150994.0,45392.0,4.0,5.0,diesel,automatic,546.0,2017-03-11 00:20:24.000,
57466,57466,7.0,121606.0,34810.0,2.0,5.0,diesel,automatic,3331.0,2017-03-11 00:20:57.600,
57467,57467,10.0,78226.0,29312.0,2.0,4.0,gas,manual,4259.0,2017-03-11 00:21:31.200,
